time,vehicle_id,vehicle_type,lane_id,speed_ms,speed_limit_ms,pct_over
468.5,731,twowheeler,1126633510#1_0,14.32,11.11,28.9
469.0,227,twowheeler,103230574_0,3.07,2.78,10.4
469.0,731,twowheeler,1126633510#1_0,14.11,11.11,27.0
469.5,731,twowheeler,1126633510#1_0,13.68,11.11,23.1
469.5,750,car,-1178018200#0_0,3.08,2.78,10.8
469.5,761,twowheeler,-52155752#1_0,15.53,13.89,11.8
469.5,767,twowheeler,-1178018200#0_0,3.16,2.78,13.7
469.5,773,twowheeler,-101966397#0_0,15.38,13.89,10.7
470.0,731,twowheeler,1126633510#1_0,13.81,11.11,24.3
470.0,750,car,-1178018200#0_0,3.11,2.78,11.9
470.5,346,car,50219794#11_1,12.28,11.11,10.6
470.5,555,twowheeler,101972898#3_0,15.33,13.89,10.4
470.5,750,car,-1178018200#0_0,3.16,2.78,13.6
470.5,761,twowheeler,-52155752#1_0,15.42,13.89,11.0
471.0,496,car,102688631#5_0,12.28,11.11,10.5
471.0,687,twowheeler,101972960#0_0,15.33,13.89,10.4
471.0,750,car,-1178018200#0_0,3.16,2.78,13.6
471.0,773,twowheeler,-101966397#0_0,15.76,13.89,13.4
471.0,775,twowheeler,50219794#13_0,12.56,11.11,13.0
471.5,761,twowheeler,-52155752#1_0,15.4,13.89,10.9
471.5,767,twowheeler,-1178018200#0_0,3.14,2.78,13.0
471.5,773,twowheeler,-101966397#0_0,15.64,13.89,12.6
472.5,773,twowheeler,-101966397#0_0,15.66,13.89,12.7
472.5,775,twowheeler,50219794#14_0,12.43,11.11,11.9
473.0,731,twowheeler,:cluster_10560867453_663943486_6_0,9.99,8.58,16.5
473.0,773,twowheeler,-101966397#0_0,15.69,13.89,13.0
473.0,775,twowheeler,50219794#14_0,12.33,11.11,11.0
473.5,715,twowheeler,:664446557_4_0,7.45,6.73,10.7
473.5,775,twowheeler,:1189036644_3_0,12.49,11.11,12.4
474.0,656,car,1128043714#2_0,12.22,11.11,10.0
474.5,773,twowheeler,-101966397#0_0,15.5,13.89,11.6
474.5,775,twowheeler,50219794#15_0,12.56,11.11,13.0
475.0,410,car,1087118362#5_0,12.24,11.11,10.2
475.0,773,twowheeler,:1177161553_6_0,14.3,12.89,11.0
475.0,775,twowheeler,50219794#15_0,12.62,11.11,13.6
475.5,731,twowheeler,102688631#1_0,13.01,11.11,17.1
475.5,775,twowheeler,50219794#15_0,12.36,11.11,11.3
476.0,731,twowheeler,102688631#1_0,13.76,11.11,23.8
476.5,731,twowheeler,102688631#1_0,14.07,11.11,26.6
477.0,656,car,1128043714#2_0,12.23,11.11,10.1
477.0,731,twowheeler,102688631#1_0,13.89,11.11,25.0
477.0,773,twowheeler,-101966430#2_0,15.74,13.89,13.3
477.5,227,twowheeler,103230574_0,3.08,2.78,10.8
477.5,731,twowheeler,102688631#1_0,14.27,11.11,28.5
478.0,731,twowheeler,:1190100199_0_0,14.0,11.11,26.0
478.0,767,twowheeler,-1178018200#0_0,3.16,2.78,13.8
478.5,731,twowheeler,:1190100199_0_0,14.14,11.11,27.3
478.5,750,car,-1198952554#0_0,12.41,11.11,11.7
478.5,767,twowheeler,-1178018200#0_0,3.16,2.78,13.8
478.5,773,twowheeler,-101966430#1_0,15.44,13.89,11.2
478.5,775,twowheeler,50219794#15_0,12.37,11.11,11.4
479.0,731,twowheeler,102688631#2_0,14.17,11.11,27.6
479.0,750,car,-1198952554#0_0,12.33,11.11,11.0
479.0,773,twowheeler,-101966430#1_0,15.59,13.89,12.3
479.5,715,twowheeler,:1174832811_0_0,12.24,11.11,10.2
479.5,731,twowheeler,102688631#2_0,13.04,11.11,17.4
479.5,761,twowheeler,:10907806554_7_0,15.58,13.89,12.2
480.0,620,car,:1189868561_0_0,12.53,11.11,12.8
480.0,731,twowheeler,102688631#2_0,14.45,11.11,30.1
480.0,750,car,-1198952554#0_0,12.24,11.11,10.2
480.0,773,twowheeler,-101966430#1_0,15.74,13.89,13.3
480.5,362,autorickshaw,1087118362#8_0,12.23,11.11,10.1
480.5,620,car,1087118362#6_0,12.56,11.11,13.1
480.5,715,twowheeler,1387728842#1_0,12.36,11.11,11.3
480.5,731,twowheeler,102688631#2_0,14.29,11.11,28.6
480.5,761,twowheeler,101966430#2_0,15.48,13.89,11.4
480.5,775,twowheeler,1192799365_0,12.31,11.11,10.8
481.0,620,car,1087118362#6_0,12.47,11.11,12.3
481.0,715,twowheeler,:664446125_0_0,12.5,11.11,12.5
481.0,761,twowheeler,101966430#2_0,15.61,13.89,12.4
481.0,775,twowheeler,1192799365_0,12.28,11.11,10.5
481.5,620,car,:10943435169_3_0,12.59,11.11,13.3
481.5,750,car,-1198952554#0_0,12.3,11.11,10.7
482.0,410,car,1087118362#8_0,12.23,11.11,10.1
482.0,620,car,:10943435169_3_0,12.98,11.11,16.8
482.0,715,twowheeler,52152219#0_0,12.5,11.11,12.5
482.5,620,car,1087118362#7_0,12.8,11.11,15.2
482.5,761,twowheeler,:1177161553_4_0,15.53,13.89,11.8
483.0,620,car,1087118362#7_0,13.11,11.11,18.0
483.0,761,twowheeler,:1177161553_4_0,15.3,13.89,10.1
483.5,620,car,1087118362#7_0,12.49,11.11,12.5
483.5,761,twowheeler,101966430#3_0,15.35,13.89,10.5
484.0,620,car,1087118362#7_0,12.94,11.11,16.5
484.0,715,twowheeler,:664446124_0_0,9.1,8.21,10.9
484.0,775,twowheeler,:cluster_10281958932_663804338_7_0,11.92,10.76,10.8
484.5,620,car,1087118362#7_0,12.6,11.11,13.4
484.5,761,twowheeler,101966430#3_0,15.5,13.89,11.6
485.0,249,twowheeler,:cluster_5424222009_664446539_2_0,9.56,8.61,11.1
485.0,620,car,:10907705738_0_0,12.91,11.11,16.2
485.0,761,twowheeler,101966430#3_0,15.66,13.89,12.7
485.5,410,car,1087118362#9_0,12.23,11.11,10.1
485.5,620,car,1087118362#8_0,13.0,11.11,17.0
485.5,767,twowheeler,-1198952554#0_0,12.39,11.11,11.5
486.0,620,car,1087118362#8_0,12.75,11.11,14.8
486.0,767,twowheeler,-1198952554#0_0,12.47,11.11,12.2
486.5,620,car,1087118362#8_0,12.5,11.11,12.5
487.0,620,car,1087118362#8_0,12.53,11.11,12.8
487.0,809,twowheeler,-101966430#2_0,15.69,13.89,13.0
487.5,620,car,1087118362#8_0,12.56,11.11,13.1
488.0,620,car,1087118362#8_0,12.48,11.11,12.3
488.0,761,twowheeler,101966430#3_0,15.31,13.89,10.2
488.0,767,twowheeler,-1198952554#0_0,12.43,11.11,11.8
488.0,809,twowheeler,:10907806554_0_0,15.53,13.89,11.8
488.5,620,car,:1177160716_0_0,12.82,11.11,15.4
488.5,807,twowheeler,:10281958930_2_0,6.81,5.89,15.6
489.0,620,car,1087118362#9_0,13.01,11.11,17.1
489.0,767,twowheeler,-1198952554#0_0,12.32,11.11,10.9
489.5,620,car,1087118362#9_0,13.09,11.11,17.8
489.5,761,twowheeler,101966430#3_0,15.51,13.89,11.7
489.5,809,twowheeler,-101966430#1_0,15.73,13.89,13.3
490.0,457,twowheeler,135461188#0_0,12.27,11.11,10.5
490.0,620,car,1087118362#9_0,12.83,11.11,15.4
490.0,809,twowheeler,-101966430#1_0,15.55,13.89,11.9
490.5,496,car,52085869#0_0,12.24,11.11,10.2
490.5,620,car,1087118362#9_0,12.89,11.11,16.0
490.5,809,twowheeler,-101966430#1_0,15.57,13.89,12.1
491.0,620,car,1087118362#9_0,12.58,11.11,13.3
491.0,773,twowheeler,:1177161508_0_0,6.84,6.0,14.0
491.0,815,twowheeler,-103082325#3_0,15.72,13.89,13.2
491.5,620,car,1087118362#9_0,12.65,11.11,13.9
491.5,815,twowheeler,-103082325#3_0,15.71,13.89,13.1
492.0,620,car,1087118362#9_0,12.64,11.11,13.8
492.5,620,car,1087118362#9_0,13.1,11.11,17.9
492.5,635,twowheeler,:1177160573_1_0,8.57,7.56,13.3
493.0,620,car,1087118362#9_0,12.48,11.11,12.3
493.0,635,twowheeler,:1177160573_9_0,8.34,7.56,10.4
493.0,815,twowheeler,-103082325#3_0,15.28,13.89,10.0
493.5,620,car,1087118362#9_0,12.74,11.11,14.6
493.5,815,twowheeler,-103082325#3_0,15.42,13.89,11.0
494.0,620,car,:1177161703_3_0,12.65,11.11,13.9
494.5,620,car,1087118362#10_0,12.74,11.11,14.6
494.5,807,twowheeler,:1177161043_4_0,9.25,8.17,13.2
495.0,620,car,1087118362#10_0,12.94,11.11,16.4
495.5,620,car,:13619904153_0_0,12.52,11.11,12.7
495.5,632,autorickshaw,1251129390#3_1,12.24,11.11,10.2
496.0,620,car,:13619904153_0_0,12.58,11.11,13.3
496.5,620,car,1087118362#11_0,12.92,11.11,16.3
496.5,825,twowheeler,-101757288#1_0,15.46,13.89,11.3
497.0,620,car,1087118362#11_0,12.73,11.11,14.6
497.0,773,twowheeler,-102688627#1_0,12.4,11.11,11.6
497.5,620,car,1087118362#11_0,12.82,11.11,15.4
497.5,825,twowheeler,-101757288#1_0,15.31,13.89,10.2
498.0,620,car,1087118362#11_0,13.08,11.11,17.7
498.0,773,twowheeler,:1177160573_0_0,12.39,11.11,11.5
498.0,809,twowheeler,-101966430#0_0,15.49,13.89,11.5
498.5,620,car,1087118362#11_0,12.55,11.11,13.0
498.5,773,twowheeler,-102688627#0_0,12.28,11.11,10.6
499.0,620,car,1087118362#11_0,12.66,11.11,13.9
499.5,595,twowheeler,1251129390#3_0,12.29,11.11,10.7
499.5,620,car,1087118362#11_0,13.1,11.11,17.9
499.5,711,twowheeler,1312946259#3_0,12.32,11.11,10.9
499.5,773,twowheeler,-102688627#0_0,12.32,11.11,10.9
500.0,620,car,1087118362#11_0,12.81,11.11,15.3
500.0,711,twowheeler,1312946259#3_0,12.38,11.11,11.4
